"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","CPI","TOT","AGRWTH","M","2020-08",-0.1420858,
"SVN","CPI","TOT","AGRWTH","M","2020-09",-0.3416532,
"SVN","CPI","TOT","AGRWTH","M","2020-10",-0.09484067,
"SVN","CPI","TOT","AGRWTH","M","2020-11",-0.9287339,
"SVN","CPI","TOT","AGRWTH","M","2020-12",-1.082107,
"SVN","CPI","TOT","AGRWTH","M","2021-01",-0.6606032,
"SVN","CPI","TOT","AGRWTH","M","2021-02",-1.027202,
"SVN","CPI","TOT","AGRWTH","M","2021-03",0.08627301,
"SVN","CPI","TOT","AGRWTH","M","2021-04",2.070433,
"SVN","CPI","TOT","AGRWTH","M","2021-05",2.129292,
"SVN","CPI","TOT","AGRWTH","M","2021-06",1.420455,
"SVN","CPI","TOT","AGRWTH","M","2021-07",1.952977,
"SVN","CPI","TOT","AGRWTH","M","2021-08",2.105862,
"SVN","CPI","TOT","AGRWTH","M","2021-09",2.447386,
"SVN","CPI","TOT","AGRWTH","M","2021-10",3.047276,
"SVN","CPI","TOT","AGRWTH","M","2021-11",4.562847,
"SVN","CPI","TOT","AGRWTH","M","2021-12",4.884368,
"SVN","CPI","TOT","AGRWTH","M","2022-01",5.753662,
"SVN","CPI","TOT","AGRWTH","M","2022-02",6.899866,
"SVN","CPI","TOT","AGRWTH","M","2022-03",5.363471,
"SVN","CPI","TOT","AGRWTH","M","2022-04",6.947867,
"SVN","CPI","TOT","AGRWTH","M","2022-05",8.1142,
"SVN","CPI","TOT","AGRWTH","M","2022-06",10.42951,
"SVN","CPI","TOT","AGRWTH","M","2022-07",11.03775,
"SVN","CPI","TOT","AGRWTH","M","2022-08",10.96247,
"ZAF","CPI","TOT","AGRWTH","M","2019-10",3.632236,
"ZAF","CPI","TOT","AGRWTH","M","2019-11",3.628118,
"ZAF","CPI","TOT","AGRWTH","M","2019-12",3.972758,
"ZAF","CPI","TOT","AGRWTH","M","2020-01",4.318182,
"ZAF","CPI","TOT","AGRWTH","M","2020-02",4.509583,
"ZAF","CPI","TOT","AGRWTH","M","2020-03",4.138702,
"ZAF","CPI","TOT","AGRWTH","M","2020-04",2.892102,
"ZAF","CPI","TOT","AGRWTH","M","2020-05",1.995565,
"ZAF","CPI","TOT","AGRWTH","M","2020-06",2.099447,
"ZAF","CPI","TOT","AGRWTH","M","2020-07",3.193833,
"ZAF","CPI","TOT","AGRWTH","M","2020-08",3.076923,
"ZAF","CPI","TOT","AGRWTH","M","2020-09",2.847755,
"ZAF","CPI","TOT","AGRWTH","M","2020-10",3.285871,
"ZAF","CPI","TOT","AGRWTH","M","2020-11",3.172867,
"ZAF","CPI","TOT","AGRWTH","M","2020-12",3.056769,
"ZAF","CPI","TOT","AGRWTH","M","2021-01",3.267974,
"ZAF","CPI","TOT","AGRWTH","M","2021-02",2.912621,
"ZAF","CPI","TOT","AGRWTH","M","2021-03",3.11493,
"ZAF","CPI","TOT","AGRWTH","M","2021-04",4.540541,
"ZAF","CPI","TOT","AGRWTH","M","2021-05",5.217391,
"ZAF","CPI","TOT","AGRWTH","M","2021-06",5.08658,
"ZAF","CPI","TOT","AGRWTH","M","2021-07",4.695838,
"ZAF","CPI","TOT","AGRWTH","M","2021-08",5.010661,
"ZAF","CPI","TOT","AGRWTH","M","2021-09",5.111821,
"ZAF","CPI","TOT","AGRWTH","M","2021-10",4.984093,
"ZAF","CPI","TOT","AGRWTH","M","2021-11",5.408271,
"ZAF","CPI","TOT","AGRWTH","M","2021-12",5.932203,
"ZAF","CPI","TOT","AGRWTH","M","2022-01",5.696203,
"ZAF","CPI","TOT","AGRWTH","M","2022-02",5.660378,
"ZAF","CPI","TOT","AGRWTH","M","2022-03",6.145833,
"ZAF","CPI","TOT","AGRWTH","M","2022-04",5.997932,
"ZAF","CPI","TOT","AGRWTH","M","2022-05",6.61157,
"ZAF","CPI","TOT","AGRWTH","M","2022-06",7.415036,
"ZAF","CPI","TOT","AGRWTH","M","2022-07",8.053007,
"ZAF","CPI","TOT","AGRWTH","M","2022-08",7.918782,
"OECD","CPI","TOT","AGRWTH","M","2019-10",1.650194,
"OECD","CPI","TOT","AGRWTH","M","2019-11",1.896384,
"OECD","CPI","TOT","AGRWTH","M","2019-12",2.167873,
"OECD","CPI","TOT","AGRWTH","M","2020-01",2.381423,
"OECD","CPI","TOT","AGRWTH","M","2020-02",2.276593,
"OECD","CPI","TOT","AGRWTH","M","2020-03",1.751882,
"OECD","CPI","TOT","AGRWTH","M","2020-04",0.8563091,
"OECD","CPI","TOT","AGRWTH","M","2020-05",0.7085828,
"OECD","CPI","TOT","AGRWTH","M","2020-06",1.087093,
"OECD","CPI","TOT","AGRWTH","M","2020-07",1.204152,
"OECD","CPI","TOT","AGRWTH","M","2020-08",1.283356,
"OECD","CPI","TOT","AGRWTH","M","2020-09",1.303731,
"OECD","CPI","TOT","AGRWTH","M","2020-10",1.182598,
"OECD","CPI","TOT","AGRWTH","M","2020-11",1.173207,
"OECD","CPI","TOT","AGRWTH","M","2020-12",1.243358,
"OECD","CPI","TOT","AGRWTH","M","2021-01",1.55585,
"OECD","CPI","TOT","AGRWTH","M","2021-02",1.744306,
"OECD","CPI","TOT","AGRWTH","M","2021-03",2.391515,
"OECD","CPI","TOT","AGRWTH","M","2021-04",3.333868,
"OECD","CPI","TOT","AGRWTH","M","2021-05",3.850698,
"OECD","CPI","TOT","AGRWTH","M","2021-06",4.040372,
"OECD","CPI","TOT","AGRWTH","M","2021-07",4.228751,
"OECD","CPI","TOT","AGRWTH","M","2021-08",4.347585,
"OECD","CPI","TOT","AGRWTH","M","2021-09",4.592291,
"OECD","CPI","TOT","AGRWTH","M","2021-10",5.230937,
"OECD","CPI","TOT","AGRWTH","M","2021-11",5.861014,
"OECD","CPI","TOT","AGRWTH","M","2021-12",6.554108,
"OECD","CPI","TOT","AGRWTH","M","2022-01",7.178156,
"OECD","CPI","TOT","AGRWTH","M","2022-02",7.7559,
"OECD","CPI","TOT","AGRWTH","M","2022-03",8.767613,
"OECD","CPI","TOT","AGRWTH","M","2022-04",9.189217,
"OECD","CPI","TOT","AGRWTH","M","2022-05",9.658562,
"OECD","CPI","TOT","AGRWTH","M","2022-06",10.26796,
"OECD","CPI","TOT","AGRWTH","M","2022-07",10.23364,
"OECD","CPI","TOT","AGRWTH","M","2022-08",10.25359,
"OECDE","CPI","TOT","AGRWTH","M","2019-10",1.672064,
"OECDE","CPI","TOT","AGRWTH","M","2019-11",1.934231,
"OECDE","CPI","TOT","AGRWTH","M","2019-12",2.3173,
"OECDE","CPI","TOT","AGRWTH","M","2020-01",2.551224,
"OECDE","CPI","TOT","AGRWTH","M","2020-02",2.454045,
"OECDE","CPI","TOT","AGRWTH","M","2020-03",2.061992,
"OECDE","CPI","TOT","AGRWTH","M","2020-04",1.505638,
"OECDE","CPI","TOT","AGRWTH","M","2020-05",1.361859,
"OECDE","CPI","TOT","AGRWTH","M","2020-06",1.651379,
"OECDE","CPI","TOT","AGRWTH","M","2020-07",1.50992,
"OECDE","CPI","TOT","AGRWTH","M","2020-08",1.317856,
"OECDE","CPI","TOT","AGRWTH","M","2020-09",1.305645,
"OECDE","CPI","TOT","AGRWTH","M","2020-10",1.314903,
"OECDE","CPI","TOT","AGRWTH","M","2020-11",1.420926,
"OECDE","CPI","TOT","AGRWTH","M","2020-12",1.472549,
"OECDE","CPI","TOT","AGRWTH","M","2021-01",2.072786,
"OECDE","CPI","TOT","AGRWTH","M","2021-02",2.174855,
"OECDE","CPI","TOT","AGRWTH","M","2021-03",2.637625,
"OECDE","CPI","TOT","AGRWTH","M","2021-04",3.138677,
"OECDE","CPI","TOT","AGRWTH","M","2021-05",3.456815,
"OECDE","CPI","TOT","AGRWTH","M","2021-06",3.500886,
"OECDE","CPI","TOT","AGRWTH","M","2021-07",3.954881,
"OECDE","CPI","TOT","AGRWTH","M","2021-08",4.405363,
"OECDE","CPI","TOT","AGRWTH","M","2021-09",4.717432,
"OECDE","CPI","TOT","AGRWTH","M","2021-10",5.395813,
"OECDE","CPI","TOT","AGRWTH","M","2021-11",6.136151,
"OECDE","CPI","TOT","AGRWTH","M","2021-12",7.726921,
"OECDE","CPI","TOT","AGRWTH","M","2022-01",8.871056,
"OECDE","CPI","TOT","AGRWTH","M","2022-02",9.818928,
"OECDE","CPI","TOT","AGRWTH","M","2022-03",11.61313,
"OECDE","CPI","TOT","AGRWTH","M","2022-04",12.64026,
"OECDE","CPI","TOT","AGRWTH","M","2022-05",13.43834,
"OECDE","CPI","TOT","AGRWTH","M","2022-06",14.4436,
"OECDE","CPI","TOT","AGRWTH","M","2022-07",14.82308,
"OECDE","CPI","TOT","AGRWTH","M","2022-08",15.08639,
"G-7","CPI","TOT","AGRWTH","M","2019-10",1.371673,
"G-7","CPI","TOT","AGRWTH","M","2019-11",1.587745,
"G-7","CPI","TOT","AGRWTH","M","2019-12",1.828714,
"G-7","CPI","TOT","AGRWTH","M","2020-01",2.008041,
"G-7","CPI","TOT","AGRWTH","M","2020-02",1.869783,
"G-7","CPI","TOT","AGRWTH","M","2020-03",1.26717,
"G-7","CPI","TOT","AGRWTH","M","2020-04",0.3655528,
"G-7","CPI","TOT","AGRWTH","M","2020-05",0.1734813,
"G-7","CPI","TOT","AGRWTH","M","2020-06",0.5477886,
"G-7","CPI","TOT","AGRWTH","M","2020-07",0.6921741,
"G-7","CPI","TOT","AGRWTH","M","2020-08",0.7887308,
"G-7","CPI","TOT","AGRWTH","M","2020-09",0.7961342,
"G-7","CPI","TOT","AGRWTH","M","2020-10",0.6751185,
"G-7","CPI","TOT","AGRWTH","M","2020-11",0.6277998,
"G-7","CPI","TOT","AGRWTH","M","2020-12",0.7109058,
"G-7","CPI","TOT","AGRWTH","M","2021-01",0.9936477,
"G-7","CPI","TOT","AGRWTH","M","2021-02",1.201499,
"G-7","CPI","TOT","AGRWTH","M","2021-03",1.897773,
"G-7","CPI","TOT","AGRWTH","M","2021-04",2.84798,
"G-7","CPI","TOT","AGRWTH","M","2021-05",3.491693,
"G-7","CPI","TOT","AGRWTH","M","2021-06",3.734109,
"G-7","CPI","TOT","AGRWTH","M","2021-07",3.880217,
"G-7","CPI","TOT","AGRWTH","M","2021-08",3.950357,
"G-7","CPI","TOT","AGRWTH","M","2021-09",4.163962,
"G-7","CPI","TOT","AGRWTH","M","2021-10",4.806174,
"G-7","CPI","TOT","AGRWTH","M","2021-11",5.362848,
"G-7","CPI","TOT","AGRWTH","M","2021-12",5.552587,
"G-7","CPI","TOT","AGRWTH","M","2022-01",5.8061,
"G-7","CPI","TOT","AGRWTH","M","2022-02",6.25915,
"G-7","CPI","TOT","AGRWTH","M","2022-03",7.053321,
"G-7","CPI","TOT","AGRWTH","M","2022-04",7.143727,
"G-7","CPI","TOT","AGRWTH","M","2022-05",7.486707,
"G-7","CPI","TOT","AGRWTH","M","2022-06",7.862899,
"G-7","CPI","TOT","AGRWTH","M","2022-07",7.612849,
"G-7","CPI","TOT","AGRWTH","M","2022-08",7.518968,
"COL","CPI","TOT","AGRWTH","M","2019-10",3.861479,
"COL","CPI","TOT","AGRWTH","M","2019-11",3.846737,
"COL","CPI","TOT","AGRWTH","M","2019-12",3.804302,
"COL","CPI","TOT","AGRWTH","M","2020-01",3.622284,
"COL","CPI","TOT","AGRWTH","M","2020-02",3.720052,
"COL","CPI","TOT","AGRWTH","M","2020-03",3.855482,
"COL","CPI","TOT","AGRWTH","M","2020-04",3.505172,
"COL","CPI","TOT","AGRWTH","M","2020-05",2.851895,
"COL","CPI","TOT","AGRWTH","M","2020-06",2.191811,
"COL","CPI","TOT","AGRWTH","M","2020-07",1.969922,
"COL","CPI","TOT","AGRWTH","M","2020-08",1.878103,
"COL","CPI","TOT","AGRWTH","M","2020-09",1.967422,
"COL","CPI","TOT","AGRWTH","M","2020-10",1.748137,
"COL","CPI","TOT","AGRWTH","M","2020-11",1.489473,
"COL","CPI","TOT","AGRWTH","M","2020-12",1.610449,
"COL","CPI","TOT","AGRWTH","M","2021-01",1.597207,
"COL","CPI","TOT","AGRWTH","M","2021-02",1.563101,
"COL","CPI","TOT","AGRWTH","M","2021-03",1.50655,
"COL","CPI","TOT","AGRWTH","M","2021-04",1.947777,
"COL","CPI","TOT","AGRWTH","M","2021-05",3.295664,
"COL","CPI","TOT","AGRWTH","M","2021-06",3.634762,
"COL","CPI","TOT","AGRWTH","M","2021-07",3.970092,
"COL","CPI","TOT","AGRWTH","M","2021-08",4.441022,
"COL","CPI","TOT","AGRWTH","M","2021-09",4.510173,
"COL","CPI","TOT","AGRWTH","M","2021-10",4.583541,
"COL","CPI","TOT","AGRWTH","M","2021-11",5.258945,
"COL","CPI","TOT","AGRWTH","M","2021-12",5.62267,
"COL","CPI","TOT","AGRWTH","M","2022-01",6.944602,
"COL","CPI","TOT","AGRWTH","M","2022-02",8.005195,
"COL","CPI","TOT","AGRWTH","M","2022-03",8.527874,
"COL","CPI","TOT","AGRWTH","M","2022-04",9.2341,
"COL","CPI","TOT","AGRWTH","M","2022-05",9.066776,
"COL","CPI","TOT","AGRWTH","M","2022-06",9.673833,
"COL","CPI","TOT","AGRWTH","M","2022-07",10.20582,
"COL","CPI","TOT","AGRWTH","M","2022-08",10.83597,
"LVA","CPI","TOT","AGRWTH","M","2019-10",2.256296,
"LVA","CPI","TOT","AGRWTH","M","2019-11",2.114764,
"LVA","CPI","TOT","AGRWTH","M","2019-12",2.262326,
"LVA","CPI","TOT","AGRWTH","M","2020-01",2.176536,
"LVA","CPI","TOT","AGRWTH","M","2020-02",2.250528,
"LVA","CPI","TOT","AGRWTH","M","2020-03",1.404286,
"LVA","CPI","TOT","AGRWTH","M","2020-04",0.03719315,
"LVA","CPI","TOT","AGRWTH","M","2020-05",-0.5817327,
"LVA","CPI","TOT","AGRWTH","M","2020-06",-0.7241044,
"LVA","CPI","TOT","AGRWTH","M","2020-07",0.4810174,
"LVA","CPI","TOT","AGRWTH","M","2020-08",-0.2253076,
"LVA","CPI","TOT","AGRWTH","M","2020-09",-0.2525564,
"LVA","CPI","TOT","AGRWTH","M","2020-10",-0.663614,
"LVA","CPI","TOT","AGRWTH","M","2020-11",-0.6830302,
"LVA","CPI","TOT","AGRWTH","M","2020-12",-0.4953912,
"LVA","CPI","TOT","AGRWTH","M","2021-01",-0.4777372,
"LVA","CPI","TOT","AGRWTH","M","2021-02",-0.1871035,
"LVA","CPI","TOT","AGRWTH","M","2021-03",0.2929401,
"LVA","CPI","TOT","AGRWTH","M","2021-04",1.671411,
"LVA","CPI","TOT","AGRWTH","M","2021-05",2.60774,
"LVA","CPI","TOT","AGRWTH","M","2021-06",2.706758,
"LVA","CPI","TOT","AGRWTH","M","2021-07",2.832858,
"LVA","CPI","TOT","AGRWTH","M","2021-08",3.742374,
"LVA","CPI","TOT","AGRWTH","M","2021-09",4.809241,
"LVA","CPI","TOT","AGRWTH","M","2021-10",6.038424,
"LVA","CPI","TOT","AGRWTH","M","2021-11",7.468998,
"LVA","CPI","TOT","AGRWTH","M","2021-12",7.917407,
"LVA","CPI","TOT","AGRWTH","M","2022-01",7.447187,
"LVA","CPI","TOT","AGRWTH","M","2022-02",8.73264,
"LVA","CPI","TOT","AGRWTH","M","2022-03",11.47688,
"LVA","CPI","TOT","AGRWTH","M","2022-04",12.99162,
"LVA","CPI","TOT","AGRWTH","M","2022-05",16.85578,
"LVA","CPI","TOT","AGRWTH","M","2022-06",19.34144,
"LVA","CPI","TOT","AGRWTH","M","2022-07",21.51102,
"LVA","CPI","TOT","AGRWTH","M","2022-08",21.54802,
"SAU","CPI","TOT","AGRWTH","M","2019-10",-0.8861142,
"SAU","CPI","TOT","AGRWTH","M","2019-11",-0.8072654,
"SAU","CPI","TOT","AGRWTH","M","2019-12",-0.1823708,
"SAU","CPI","TOT","AGRWTH","M","2020-01",0.7270121,
"SAU","CPI","TOT","AGRWTH","M","2020-02",1.230896,
"SAU","CPI","TOT","AGRWTH","M","2020-03",1.478591,
"SAU","CPI","TOT","AGRWTH","M","2020-04",1.303366,
"SAU","CPI","TOT","AGRWTH","M","2020-05",1.056735,
"SAU","CPI","TOT","AGRWTH","M","2020-06",0.5220596,
"SAU","CPI","TOT","AGRWTH","M","2020-07",6.124949,
"SAU","CPI","TOT","AGRWTH","M","2020-08",6.164035,
"SAU","CPI","TOT","AGRWTH","M","2020-09",5.743037,
"SAU","CPI","TOT","AGRWTH","M","2020-10",5.760439,
"SAU","CPI","TOT","AGRWTH","M","2020-11",5.798576,
"SAU","CPI","TOT","AGRWTH","M","2020-12",5.328867,
"SAU","CPI","TOT","AGRWTH","M","2021-01",5.723289,
"SAU","CPI","TOT","AGRWTH","M","2021-02",5.248759,
"SAU","CPI","TOT","AGRWTH","M","2021-03",4.94789,
"SAU","CPI","TOT","AGRWTH","M","2021-04",5.257826,
"SAU","CPI","TOT","AGRWTH","M","2021-05",5.675127,
"SAU","CPI","TOT","AGRWTH","M","2021-06",6.160896,
"SAU","CPI","TOT","AGRWTH","M","2021-07",0.4328588,
"SAU","CPI","TOT","AGRWTH","M","2021-08",0.268714,
"SAU","CPI","TOT","AGRWTH","M","2021-09",0.6344324,
"SAU","CPI","TOT","AGRWTH","M","2021-10",0.8165226,
"SAU","CPI","TOT","AGRWTH","M","2021-11",1.125,
"SAU","CPI","TOT","AGRWTH","M","2021-12",1.243134,
"SAU","CPI","TOT","AGRWTH","M","2022-01",1.173077,
"SAU","CPI","TOT","AGRWTH","M","2022-02",1.617406,
"SAU","CPI","TOT","AGRWTH","M","2022-03",2.043965,
"SAU","CPI","TOT","AGRWTH","M","2022-04",2.300289,
"SAU","CPI","TOT","AGRWTH","M","2022-05",2.238447,
"SAU","CPI","TOT","AGRWTH","M","2022-06",2.311751,
"SAU","CPI","TOT","AGRWTH","M","2022-07",2.672158,
"SAU","CPI","TOT","AGRWTH","M","2022-08",2.995789,
"EA19","CPI","TOT","AGRWTH","M","2019-10",0.7,
"EA19","CPI","TOT","AGRWTH","M","2019-11",1,
"EA19","CPI","TOT","AGRWTH","M","2019-12",1.3,
"EA19","CPI","TOT","AGRWTH","M","2020-01",1.4,
"EA19","CPI","TOT","AGRWTH","M","2020-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","2020-03",0.7,
"EA19","CPI","TOT","AGRWTH","M","2020-04",0.3,
"EA19","CPI","TOT","AGRWTH","M","2020-05",0.1,
"EA19","CPI","TOT","AGRWTH","M","2020-06",0.3,
"EA19","CPI","TOT","AGRWTH","M","2020-07",0.4,
"EA19","CPI","TOT","AGRWTH","M","2020-08",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2020-09",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2020-10",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2020-11",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2020-12",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2021-01",0.9,
"EA19","CPI","TOT","AGRWTH","M","2021-02",0.9,
"EA19","CPI","TOT","AGRWTH","M","2021-03",1.3,
"EA19","CPI","TOT","AGRWTH","M","2021-04",1.6,
"EA19","CPI","TOT","AGRWTH","M","2021-05",2,
"EA19","CPI","TOT","AGRWTH","M","2021-06",1.9,
"EA19","CPI","TOT","AGRWTH","M","2021-07",2.2,
"EA19","CPI","TOT","AGRWTH","M","2021-08",3,
"EA19","CPI","TOT","AGRWTH","M","2021-09",3.4,
"EA19","CPI","TOT","AGRWTH","M","2021-10",4.1,
"EA19","CPI","TOT","AGRWTH","M","2021-11",4.9,
"EA19","CPI","TOT","AGRWTH","M","2021-12",5,
"EA19","CPI","TOT","AGRWTH","M","2022-01",5.1,
"EA19","CPI","TOT","AGRWTH","M","2022-02",5.9,
"EA19","CPI","TOT","AGRWTH","M","2022-03",7.4,
"EA19","CPI","TOT","AGRWTH","M","2022-04",7.4,
"EA19","CPI","TOT","AGRWTH","M","2022-05",8.1,
"EA19","CPI","TOT","AGRWTH","M","2022-06",8.6,
"EA19","CPI","TOT","AGRWTH","M","2022-07",8.9,
"EA19","CPI","TOT","AGRWTH","M","2022-08",9.1,
"ARG","CPI","TOT","AGRWTH","M","2019-10",50.48531,
"ARG","CPI","TOT","AGRWTH","M","2019-11",52.09175,
"ARG","CPI","TOT","AGRWTH","M","2019-12",53.8324,
"ARG","CPI","TOT","AGRWTH","M","2020-01",52.85573,
"ARG","CPI","TOT","AGRWTH","M","2020-02",50.27489,
"ARG","CPI","TOT","AGRWTH","M","2020-03",48.35686,
"ARG","CPI","TOT","AGRWTH","M","2020-04",45.56293,
"ARG","CPI","TOT","AGRWTH","M","2020-05",43.42123,
"ARG","CPI","TOT","AGRWTH","M","2020-06",42.75875,
"ARG","CPI","TOT","AGRWTH","M","2020-07",42.39043,
"ARG","CPI","TOT","AGRWTH","M","2020-08",40.67294,
"ARG","CPI","TOT","AGRWTH","M","2020-09",36.62072,
"ARG","CPI","TOT","AGRWTH","M","2020-10",37.23904,
"ARG","CPI","TOT","AGRWTH","M","2020-11",35.79782,
"ARG","CPI","TOT","AGRWTH","M","2020-12",36.14059,
"ARG","CPI","TOT","AGRWTH","M","2021-01",38.53198,
"ARG","CPI","TOT","AGRWTH","M","2021-02",40.65178,
"ARG","CPI","TOT","AGRWTH","M","2021-03",42.64885,
"ARG","CPI","TOT","AGRWTH","M","2021-04",46.28015,
"ARG","CPI","TOT","AGRWTH","M","2021-05",48.84473,
"ARG","CPI","TOT","AGRWTH","M","2021-06",50.20008,
"ARG","CPI","TOT","AGRWTH","M","2021-07",51.76617,
"ARG","CPI","TOT","AGRWTH","M","2021-08",51.42389,
"ARG","CPI","TOT","AGRWTH","M","2021-09",52.47122,
"ARG","CPI","TOT","AGRWTH","M","2021-10",52.11165,
"ARG","CPI","TOT","AGRWTH","M","2021-11",51.18235,
"ARG","CPI","TOT","AGRWTH","M","2021-12",50.94164,
"ARG","CPI","TOT","AGRWTH","M","2022-01",50.69016,
"ARG","CPI","TOT","AGRWTH","M","2022-02",52.31926,
"ARG","CPI","TOT","AGRWTH","M","2022-03",55.10663,
"ARG","CPI","TOT","AGRWTH","M","2022-04",58.03801,
"ARG","CPI","TOT","AGRWTH","M","2022-05",60.67993,
"ARG","CPI","TOT","AGRWTH","M","2022-06",63.98258,
"ARG","CPI","TOT","AGRWTH","M","2022-07",71.00246,
"ARG","CPI","TOT","AGRWTH","M","2022-08",78.51527,
"LTU","CPI","TOT","AGRWTH","M","2019-10",1.641279,
"LTU","CPI","TOT","AGRWTH","M","2019-11",1.745825,
"LTU","CPI","TOT","AGRWTH","M","2019-12",2.723212,
"LTU","CPI","TOT","AGRWTH","M","2020-01",2.970036,
"LTU","CPI","TOT","AGRWTH","M","2020-02",2.786301,
"LTU","CPI","TOT","AGRWTH","M","2020-03",1.754376,
"LTU","CPI","TOT","AGRWTH","M","2020-04",1.022452,
"LTU","CPI","TOT","AGRWTH","M","2020-05",0.3000564,
"LTU","CPI","TOT","AGRWTH","M","2020-06",1.006559,
"LTU","CPI","TOT","AGRWTH","M","2020-07",1.048865,
"LTU","CPI","TOT","AGRWTH","M","2020-08",1.261471,
"LTU","CPI","TOT","AGRWTH","M","2020-09",0.7436699,
"LTU","CPI","TOT","AGRWTH","M","2020-10",0.7327076,
"LTU","CPI","TOT","AGRWTH","M","2020-11",0.6046705,
"LTU","CPI","TOT","AGRWTH","M","2020-12",0.2445556,
"LTU","CPI","TOT","AGRWTH","M","2021-01",0.2979346,
"LTU","CPI","TOT","AGRWTH","M","2021-02",0.5659329,
"LTU","CPI","TOT","AGRWTH","M","2021-03",1.636665,
"LTU","CPI","TOT","AGRWTH","M","2021-04",2.498856,
"LTU","CPI","TOT","AGRWTH","M","2021-05",3.582963,
"LTU","CPI","TOT","AGRWTH","M","2021-06",3.626219,
"LTU","CPI","TOT","AGRWTH","M","2021-07",4.652414,
"LTU","CPI","TOT","AGRWTH","M","2021-08",5.267991,
"LTU","CPI","TOT","AGRWTH","M","2021-09",6.321117,
"LTU","CPI","TOT","AGRWTH","M","2021-10",8.012731,
"LTU","CPI","TOT","AGRWTH","M","2021-11",9.18936,
"LTU","CPI","TOT","AGRWTH","M","2021-12",10.56032,
"LTU","CPI","TOT","AGRWTH","M","2022-01",12.41089,
"LTU","CPI","TOT","AGRWTH","M","2022-02",14.18541,
"LTU","CPI","TOT","AGRWTH","M","2022-03",15.72477,
"LTU","CPI","TOT","AGRWTH","M","2022-04",16.83821,
"LTU","CPI","TOT","AGRWTH","M","2022-05",18.89857,
"LTU","CPI","TOT","AGRWTH","M","2022-06",20.9847,
"LTU","CPI","TOT","AGRWTH","M","2022-07",21.61722,
"LTU","CPI","TOT","AGRWTH","M","2022-08",22.36287,
"CRI","CPI","TOT","AGRWTH","M","2019-10",2.072897,
"CRI","CPI","TOT","AGRWTH","M","2019-11",1.855806,
"CRI","CPI","TOT","AGRWTH","M","2019-12",1.522089,
"CRI","CPI","TOT","AGRWTH","M","2020-01",1.582735,
"CRI","CPI","TOT","AGRWTH","M","2020-02",1.790117,
"CRI","CPI","TOT","AGRWTH","M","2020-03",1.907455,
"CRI","CPI","TOT","AGRWTH","M","2020-04",0.8913564,
"CRI","CPI","TOT","AGRWTH","M","2020-05",0.6083542,
"CRI","CPI","TOT","AGRWTH","M","2020-06",0.3114601,
"CRI","CPI","TOT","AGRWTH","M","2020-07",-0.1651694,
"CRI","CPI","TOT","AGRWTH","M","2020-08",-0.07056879,
"CRI","CPI","TOT","AGRWTH","M","2020-09",0.2997063,
"CRI","CPI","TOT","AGRWTH","M","2020-10",0.452411,
"CRI","CPI","TOT","AGRWTH","M","2020-11",0.2438729,
"CRI","CPI","TOT","AGRWTH","M","2020-12",0.8929022,
"CRI","CPI","TOT","AGRWTH","M","2021-01",0.9594356,
"CRI","CPI","TOT","AGRWTH","M","2021-02",0.4140329,
"CRI","CPI","TOT","AGRWTH","M","2021-03",0.4724615,
"CRI","CPI","TOT","AGRWTH","M","2021-04",1.209612,
"CRI","CPI","TOT","AGRWTH","M","2021-05",1.341814,
"CRI","CPI","TOT","AGRWTH","M","2021-06",1.90847,
"CRI","CPI","TOT","AGRWTH","M","2021-07",1.439553,
"CRI","CPI","TOT","AGRWTH","M","2021-08",1.724103,
"CRI","CPI","TOT","AGRWTH","M","2021-09",2.085639,
"CRI","CPI","TOT","AGRWTH","M","2021-10",2.504197,
"CRI","CPI","TOT","AGRWTH","M","2021-11",3.345598,
"CRI","CPI","TOT","AGRWTH","M","2021-12",3.299,
"CRI","CPI","TOT","AGRWTH","M","2022-01",3.496811,
"G-20","CPI","TOT","AGRWTH","M","2019-10",3.35307,
"G-20","CPI","TOT","AGRWTH","M","2019-11",3.794586,
"G-20","CPI","TOT","AGRWTH","M","2019-12",4.098454,
"G-20","CPI","TOT","AGRWTH","M","2020-01",4.146419,
"G-20","CPI","TOT","AGRWTH","M","2020-02",3.958459,
"G-20","CPI","TOT","AGRWTH","M","2020-03",3.292192,
"G-20","CPI","TOT","AGRWTH","M","2020-04",2.49961,
"G-20","CPI","TOT","AGRWTH","M","2020-05",2.174269,
"G-20","CPI","TOT","AGRWTH","M","2020-06",2.412785,
"G-20","CPI","TOT","AGRWTH","M","2020-07",2.51625,
"G-20","CPI","TOT","AGRWTH","M","2020-08",2.618832,
"G-20","CPI","TOT","AGRWTH","M","2020-09",2.485096,
"G-20","CPI","TOT","AGRWTH","M","2020-10",2.300809,
"G-20","CPI","TOT","AGRWTH","M","2020-11",2.075937,
"G-20","CPI","TOT","AGRWTH","M","2020-12",2.0856,
"G-20","CPI","TOT","AGRWTH","M","2021-01",2.237627,
"G-20","CPI","TOT","AGRWTH","M","2021-02",2.487598,
